"00904","NY007","FENTON         ","CHENANGO VAL CM         "
"00905","NY029","KENMORE        ","ELM LAWN CM             "
"00906","PA039","LINESVILLE     ","ROSELAWN MEM GD         "
"00907","NY017","BAINBRIDGE     ","GREENLAWN CM            "
"00908","NY017","AFTON          ","GLENWOOD CM             "
"00909","NY007","JOHNSON CITY   ","VESTAL HILLS MP         "
"00910","PA115","BRIDGEWATER TWP","ROSENCRANTS CM          "
"00911","NY111","WOODSTOCK      ","WOODSTOCK CM            "
"00912","NY007","UNION          ","CALVARY CM              "
"00913","PA015","ATHENS         ","TIOGA POINT CM          "
"00914","FL031","JACKSONVILLE   ","OAKLAWN CM              "
"00915","NY007","PORT CRANE     ","PORT CRANE CM           "
"00916","NY007","CONKLIN        ","CONKLIN CM              "
"00917","PA117","WELLSBORO      ","WELLSBORO CM            "
"00918","IN003","FT WAYNE       ","LINDENWOOD CM           "
"00919","IN035","MUNCIE         ","GDNS OF MEMORY          "
"00920","OH161","OHIO CITY      ","WOODLAWN CM             "
"00921","OH067","SCIO           ","GRANDVIEW CM            "
"00922","NJ025","TINTON FALLS   ",
"00923","TX053","BURNET         ","LAKELAND HILLS          "
"00924","CNNB ","GAGETOWN       ","ST JOHNS CM             "
"00925","CNNB ","WOODSTOCK      ","RURAL CM                "
"00926","ME017","DENMARK        ","MT PLEASANT CM          "
"00927","VT015","WOLCOTT        ","WOLCOTT CM              "
"00928","ME005","N BRIDGTON     ","MIDDLE ROAD CM          "
"00929","ME005","BRIDGTON       ","HIGH STREET CM          "
"00930","ME005","GORHAM         ","MAIN STREET CM          "
"00931","ME017","S WATERFORD    ","S WATERFORD CM          "
"00932","ME005","BRIDGTON       ","FOREST HILLS CM         "
"00933","ME005","PORTLAND       ","CALVARY CM              "
"00934","ME005","S PORTLAND     ","FOREST CITY CM          "
"00935","ME005","N BRIDGTON     ","N BRIDGTON CM           "
"00936","ME005","BRIDGTON       ","WALKER CM RT 117        "
"00937","ME017","HIRAM          ","STANLEY CM              "
"00938","ME031","CORNISH        ","CORNISH CM              "
"00939","ME005","WESTBROOK      ","EVERGREEN CM            "
"00940","ME001","POLAND         ","PINE GROVE CM           "
"00941","ME005",,"DOW CORNER CM           "
"00942","ME005","STEEP FALLS    ","STEEP FALLS CM          "
"00943","NY011","THROOP         ","PINE HILL CM            "
"00944","MI081","GRAND RAPIDS   ","OAKHILL CM              "
"00945","NY011","MENTZ          ","OLD PORT BYRON          "
"00946","MI027","MASON TWP      ","FIVE POINTS CM          "
"00947","LA071","NEW ORLEANS    ","MASONIC CM              "
"00948","IL019","SIDNEY         ","MT HOPE CM              "
"00949","IL019","SIDNEY         ","OLD HUSS CM             "
"00950","IL019","HOMER          ","GAR CM                  "
"00951","UT035","SALT LAKE CITY ","MT OLIVET CM            "
"00952","IL019","MAYVIEW        ","MT OLIVE CM             "
"00953","IL019","URBANA         ","EASTLAWN MEM PK         "
"00954","IL115","MAROA          ","MAROA CM                "
"00955","FL115","SARASOTA       ","SARASOTA MEM PK         "
"00956","NJ013","E ORANGE       ","ROSEDALE CM             "
"00957","NJ013","MILLBURN       ","ST STEPHENS CM          "
"00958","NJ013","ORANGE         ","ST JOHNS CM             "
"00959","NJ027","SUCCASUNNA     ","FIRST PRESB CH CM       "
"00960","NJ035","BERNARDSVILLE  ","ST BERNARDS EPISC  CH CM"
"00964","NJ031","TOTOWA         ","LAUREL GR MEM PK        "
"00965","NJ039","SUMMIT         ","ST TERESA OF AVILA  CM  "
"00966","NJ013",,"CRESTHAVEN MEM PK       "
"00967","NJ013","E ORANGE       ","ST MARYS CM             "
"00968","PA045","YEADON         ","HOLY CROSS CM           "
"00969","NJ001",,"HOLY SEPULCHRE CM       "
"00970","MI091","ONSTED         ","MAPLE SHADE CM          "
"00971","OH051","WAUSEON        ","WAUSEON ZION CM         "
"00972","IL115","DECATUR        ","GREENWOOD CM            "
"00973","OK143","COLLINSVILLE   ","RIDGELAWN CM            "
"00974","IN097","INDIANAPOLIS   ","NEW CROWN CM            "
"00975","MA001","BOURNE         ","MA NATIONAL CM          "
"00976","WI111","N FREEDOM      ","OAK HILL CM             "
"00977","OR051","PORTLAND       ","RIVERVIEW MAUSOLEUM     "
"00978","ME005","FALMOUTH       ","PINE GROVE CM           "
"00979","ME011","MONMOUTH       ","E MONMOUTH CM           "
"00980","ME001","AUBURN         ","GRACELAWN MEM PARK      "
"00981","ME005","FALMOUTH       ","ST MARY CM              "
"00982","VA760","RICHMOND       ","HOLLYWOOD CM            "
"00983","IN005","ROCKCREEK TWP  ","DONALDSON CM            "
"00984","MI021","ST JOE TWP     ","ROYALTON CM             "
"00985","MI021","LINCOLN TWP    ","STEVENSVILLE CM         "
"00986","NJ039","HILLSIDE       ","EVERGREEN CM            "
"00987","SC007","ANDERSON       ","FIRST BAPT CH CM        "
"00988","NY105","LIVINGSTON MNR ","METHODIST CM            "
"00989","IL021","LOCUST TWP     ","BUCKEYE PRAIRIE CM      "
"00990","VA630","FREDERICKSBURG ","CITY CM                 "
"00991","TX491","TAYLOR         ","SLOAN-EASLEY CITY CM    "
"00992","VA630","PETERSBURG     ","BLANFORD CM             "
"00993","TX203","MARSHALL       ","GREENWOOD CM            "
"00994","WI039","ROSENDALE N OF ","PIONEER CM              "
"00995","WI039","ROSENDALE S OF ","ROSENDALE CM            "
"00996","IL187","CAMERON        ","SILENT HOME CM          "
"00997","WI039","RIPON          ","HILLSIDE CM             "
"00998","PA033","BRADFORD TWP   ","SHILOH CM               "
"00999","MA009","LYNN           ","PINE GROVE CM           "
"01000","VT009","CANAAN         ",
"01001","VT005","KIRBY          ","KIRBY CM                "
"01002","VT005","ST JOHNSBURY   ","MT CALVARY CM           "
"01003","VT005","PASSUMPSIC     ",
"01004","NC129","WILMINGTON     ","GREENLAWN MEM PARK      "
"01005","MT031","BOZEMAN        ","SUNSET HILLS CM         "
"01006","NE071","BURWELL        ","BURWELL CM              "
"01007","OH103","GRANGER        ","WINDFALL CM             "
"01008","FL001","GAINSVILLE     ","FOREST MEADOWS EAST     "
"01009","IN181","BUFFALO        ","BUFFALO CM              "
"01010","IN017","LOGANSPORT     ","MT HOPE CM              "
"01011","PA049","ERIE           ","ERIE CM                 "
"01012","PA049","HARBORCREEK    ","GOSPEL HILL CM          "
"01013","PA049","WESLEYVILLE    ","WESLEYVILLE CM          "
"01014","PA049","ERIE           ","WALES CM                "
"01015","PA049","NORTH EAST     ","OAK HILL CM             "
"01016","PA081","MONTGOMERY     ","GREEN LAWN MEM PK       "
"01017","PA049","LOWVILLE       ","LOWVILLE CM             "
"01018","IN107","WAYNETOWN      ","MASONIC CM              "
"01019","IA113","MARION         ","OAK SHADE CM            "
"01020","WI139","ST LAWRENCE    ","PARK CM                 "
"01021","WI135","WAUPACA        ","LAKESIDE MEM PARK       "
"01022","WV033","CLARKSBURG     ","GREENLAWN MASONIC CM    "
"01023","WV033","STONEWOOD      ","STONEWALL PARK CM       "
"01024","WV033","GLEN FALLS     ","GRIFFITH CM             "
"01025","WV033","QUIET DELL     ","FLORAL HILLS MEM GDNS   "
"01026","WV033","SHINNSTON      ","SHINNSTON MASONIC CM    "
"01027","OH153","BATH TWP       ","SHAW CM                 "
"01028","VA540","CHARLOTTSVILLE ","UNIV OF VA CM           "
"01029","IL089","SUGAR GROVE    ","BIG ROCK CM             "
"01030","NM049","SANTA FE       ","SANTA FE NATIONAL CM    "
"01031","NJ037","VERNON         ","VERNON CM               "
"01032","NJ003","PARAMUS        ","GEORGE WASHINGTON MEM CM"
"01033","WV033","SALEM          ","SEVENTH DAY BAPT CH CM  "
"01034","WV083","ELKINS         ","ELKINS IOOF MEM GDN     "
"01035","NJ039","ELIZABETH      ","FIRST BAPT CH CM        "
"01036","SC019","CHARLESTON     ","FIRST PRESB CH CM       "
"01037","SC019","CHARLESTON     ","ST PETERS CH YD         "
"01038","SC019","CHARLESTON     ","ST PHILLIPS CH YD       "
"01039","SC019","CHARLESTON     ","FIRST BAPT CH YD        "
"01040","VA059","RT 7 & TRAPP RD","ANDREW CHAPEL METH CM   "
"01041","NY043","INGHAMS MILLS  ","RURAL PARK CM           "
"01042","PA115","NEATH          ","NEATH CM                "
"01043","OR019","ROSEBURG       ","MEMORIAL GARDENS        "
"01044","UT051","MIDWAY         ","MIDWAY CM               "
"01045","FL081","ELLENTON       ","MANSION MEM GDNS        "
"01046","WI001","SPRINGVILLE    ","OLIN CM                 "
"01047","AL079",,"RUTHERFORD CM           "
"01048","AL079",,"OLD LIBERTY CM          "
"01049","AL079",,"PROVIDENCE CM           "
"01050","MI125","WATERFORD      ","WATERFORD CM            "
"01051","TX079","GAINSVILLE     ","BARLOW CM               "
"01052","NJ019","FRENCHTOWN     ","FRENCHTOWN CM           "
"01053","MI049","FLUSHING       ","ST ROBERT CM            "
"01054","MI049","FLINT          ","SUNSET HILLS CM         "
"01055","GA071","MOULTRIE       ","SARDIS CM               "
"01056","FL   ",,"RESTLAWN MEM GDNS       "
"01103","WI105","BELOIT         ","ST PAUL EPISC CH CM     "
"01104","MI125","NOVI           ","OAKLAND HILLS MEM GDN   "
"01105","PA115","SUSGUEHANNAH CO","BOLLES CM               "
"01106","MI021","BARODA         ","RUGGLES CM              "
"01107","NH013","HOOKSETT       ","HEAD CM                 "
"01108","IL149","PIKE CO        ","HINMAN CHAPEL           "
"01109","NH013","FRANKLIN       ","FRANKLIN CM             "
"01110","NY105","GRAHAMSVILLE   ","GRAHAMSVILLE CM         "
"01111","NY105","ADEN           ","HODGE CM                "
"01112","NY105","BRADLEY        ","LEROY CM                "
"01113","NY105","HURLEYVILLE    ","HURLEYVILLE CM          "
"01114","NY071","PHILLIPSBURG   ","WALLKILL CM             "
"01115","NY031","WILLSBORO      ","MEMORIAL CM             "
"01116","VT005","E ST JOHNSBURY ","GROVE CM                "
"01117","IL021","TAYLORVILLE    ","OAK HILL CM             "
"01118","OH173","PERRY TWP      ","CENTER CM               "
"01119","WA007","CASHMERE       ","CASHMERE CM             "
"01120","IN071","JACKSON CO     ","PEDDINGTON CM           "
"01121","WA053","PUYALLUP       ","WOODBINE CM             "
"01122","WA053","TACOMA         ","MT VIEW MEM PK          "
"01123","CO111","SILVERTON      ","HILLSIDE CM             "
"01124","WA037","ROSLYN         ","MASONIC CM              "
"01125","OR051","PORTLAND       ","SKYLINE MEM GDNS        "
"01126","ID077","ROCKLAND       ","FAIRVIEW CM             "
"01127","ID001","CLOVERDALE     ","CLOVERDALE CM           "
"01128","OH111","BROWNSVILLE    ","UNITED PRESB CH CM      "
"01129","NY067","DE WITT        ","ST MARYS CEM            "
"01130","IL045","PARIS          ","EDGAR CM                "
"01131","VA630","FREDERICKSBURG ","ST GEORGE CM            "
"01132","PA101","PHILADELPHIA   ","FOREST HILLS CM         "
"01133","PA049","CORRY          ","PINE GROVE CM           "
"01134","MN005","DETROIT LAKES  ","OAK GROVE CM            "
"01135","IL031","CHICAGO        ","ROSEHILL CM             "
"01136","CNNB ","INGLESIDE/KINGS","STEVENS CM              "
"01137","MA025","BOSTON         ","MT BENEDICT CM          "
"01138","NY005","BRONX          ","ST RAYMOND CM           "
"01139","NH015","EXETER         ","FAMILY CM LOT           "
"01140","KS015","EL DORADO      ","WALNUT VALLEY MEM PK    "
"01141","KS015","ROSALIA        ","BLANKENSHIP CM          "
"01142","KS015","EL DORADO      ","BELLE VISTA MAUSOLEUM   "
"01143","KS015","EL DORADO      ","SUNSET LAWNS SOUTH CM   "
"01144","KS015","LATHAM         ","LATHAM CM               "
"01145","KS035","CAMBRIDGE      ","CAMBRIDGE CM            "
"01146","DC001","WASHINGTON     ","OAK HILL CM             "
"01147","WA053","TACOMA         ","NEW TACOMA CM           "
"01148","TX453","AUSTIN         ","FOREST OAKS CM          "
"01774","OH093","AVON           ","REST HAVEN MEMORY GCNS  "
"01150","OR051","PORTLAND       ","WILLAMETTE NATL CM      "
"01151","CA037","LOS ANGELES    ","L A NATL CM             "
"01152","MN053","MINNEAPOLIS    ","FT SNELLING CM          "
"01153","CA081","SAN BRUNO      ","GOLDEN GATE NATL CM     "
"01154","TX029","SAN ANTONIA    ","FT SAM HOUSTON NATL CM  "
"01155","UT049","LEHI           ","LEHI CITY CM            "
"01156","OH113","DAYTON         ","DAYTON NATL CM          "
"01157","VA153","TRIANGLE       ","QUANTICO NATL CM        "
"01158","CA073","SAN DIEGO      ","FT ROSECRANS NATL CM    "
"01159","KS103","LEAVENWORTH    ","LEAVENWORTH NATL CM     "
"01160","TX141","EL PASO        ","FT BLISS NATL CM        "
"01161","KY111","LOUISVILLE     ","ZACHARY TAYLOR NATL CM  "
"01162","UT045","TOOELE         ","TOOELE CM               "
"01163","AZ013","PHEONIX        ","NATL MEM CM OF AZ       "
"01164","CO031","DENVER         ","FT LOGAN NATL CM        "
"01165","IL183","DANVILLE       ","DANVILLE NATL CM        "
"01166","NY101","BATH           ","BATH NATL CM            "
"01167","WI079","MILWAUKEE      ","WOOD NATL CM            "
"01168","FL119","BUSHNELL       ","FL NATL CM              "
"01169","FL033","PENSACOLA      ","BARRANCAS NATL CM       "
"01170","CA065","RIVERSIDE      ","RIVERSIDE NATL CM       "
"01171","OK101","FT GIBSON      ","FT GIBSON NATL CM       "
"01172","UT053","ST GEORGE      ","ST GEORGE CITY CM       "
"01173","FL103","BAY PINES      ","BAY PINES NATL CM       "
"01174","GA067","MARIETTA       ","MARIETTA NATL CM        "
"01175","NY103","FARMINGDALE    ","LONG ISLAND NATL CM     "
"01176","KY099","UNO            ","McDANIEL BURYING GROUND "
"01177","MI125",,"WHITE CHAPEL CM         "
"01178","CA083","GOLETA         ","GOLETA CM               "
"01179","IA047","DOW CITY       ","DOW CITY CM             "
"01180","HI009","MAKAWAO        ","MAKAWAO CM              "
"01181","MD510","BALTIMORE      ","LONDON PARK CM          "
"01182","MN053","MINNEAPOLIS    ","CRYSTAL LAKE CM         "
"01183","KS177","TOPEKA         ","MEMORIAL PARK CM        "
"01184","ND069","RUGBY          ","PRISCILLA WATTS CM      "
"01185","PA035","LOCK HAVEN     ","HIGHLAND CM             "
"01186","OK003","GOLTRY         ","KAROMA CM               "
"01187","OH059","CAMBRIDGE      ","NORTHWOOD CM            "
"01188","OH059","CAMBRIDGE      ","CITY CM 10TH ST         "
"01189","OK149","CORDELL        ","LAWNVIEW CM             "
"01190","WV107","PARKERSBURG    ","SUNSET MEM GDNS         "
"01191","OK003","CHEROKEE       ","CHEROKEE CM             "
"01094","NY027","STANFORDVILLE  ","COMMUNITY GROUND CM     "
"01192","NY079","PHILIPSTOWN    ","METH  McKEEL'S CORNERS  "
"01193","NY027","HYDE PARK      ","REF DUTCH CHYD CM       "
"01194","NY027","PINE PLAINS    ","EVERGREEN CM            "
"01195","NY027","PLEASANT VALLEY","PRESB CHYD              "
"01196","NY027","NEW HAMBURGH   ","PRESB CH CM             "
"01197","MI015","IRVING TWP     ","IRVING CM               "
"01198","IA121","EARLHAM        ","EARLHAM CM              "
"01199","OH175","UPPER SANDUSKY ","OAK HILLS CM            "
"01200","CA111","OJAI           ",
"01201","CA029","SAN ANTONIO    ","MISSION BURIAL PARK     "
"01202","ENLON","STANMORE       ","PARISH CHURCH           "
"01203","WA009","SEQUIM         ","SEQUIM VIEW CM          "
"01204","MO175",,"CARMEL CM               "
"01205","KY101","HENDERSON      ","ROSELAWN CM             "
"01206","MO175","CAIRO          ","LIBERTY CM              "
"01207","ID055","COEUR D'ALENE  ","FOREST CM               "
"01208","TX439","FT WORTH       ","GREENWOOD MEM PARK      "
"01209","TX439","FT WORTH       ","LAUREL LAND MEM PK      "
"01210","MO025","BRAYMER        ","EVERGREEN CM            "
"01211","MO037","PLEASANT HILL  ","PLEASANT HILL CM        "
"01212","MO095","KANSAS CITY    ","MEMORIAL PARK CM        "
"01213","OK047","ENID           ","ENID CM                 "
"01214","MO217","HARWOOD        ","LEFLER CM               "
"01215","MO217","EL DORADO SPR  ","DADE FARM CM            "
"01216","PA039","SPRINGBORO     ","SPRINGBORO CM           "
"01217","PA039","LINESVILLE     ","LINESVILLE CM           "
"01218","CA001","OAKLAND        ","OAK KNOLL CM            "
"01219","AZ021","COOLIDGE       ","VALLEY MEM PARK         "
"01220","OR051","PORTLAND       ","REDLAND PIONEER CM      "
"01221","OR051","PORTLAND       ","LINCOLN MEM PARK        "
"01222","NY119",,"MT HOPE CM              "
"01223","PA033","CLEARFIELD     ","CROWN CREST MEM PARK    "
"01224","CT009","WALLINGFORD    ","CENTER ST CM            "
"01226","MA027","MILFORD        ","PINE GROVE CM           "
"01228","MA017","WILMINGTON     ","NL                      "
"01229","MA017","GROTON         ","NL                      "
"01227","MA027","WORCESTER      ","HOPE CM                 "
"01230","MA027","WINCHENDON     ","NL                      "
"01231","MA009","MERIDEN        ","WALNUT GROVE CM         "
"01232","MA027","WORCESTER      ","SWEDISH CM              "
"01234","MS111","RICHTON        ","SUNSET CM               "
"01235","CNNB ","MONCTON        ","ELMWOOD CM              "
"01236","IL083","JERSEYVILLE    ","OAK GROVE CM            "
"01237","MO175","HIGBEE         ","BURTON CM               "
"01238","MO175","MOBERLY        ","OAKLAND CM              "
"01239","OH021","URBANA         ","OAKDALE CM              "
"01240","NJ035","BERNARDSVILLE  ","METHODIST CM            "
"01241","WI137","WARREN         ","FOSTER ROAD CM          "
"01242","WI137","REDGRANITE     ","REDGRANITE CM           "
"01243","WI137","MARION         ","LEACH CM                "
"01244","OH081","STEUBENVILLE   ","UNION CM                "
"01329","WA063","SPOKANE        ","PINES CM                "
"01246","OH059","OLD WASHINGTON ","OLD WASHINGTON CM       "
"01247","OH013","BARNESVILLE    ","BARNESVILLE CM          "
"01248","OH059","CENTER TWP     ","CENTER CM               "
"01249","KS095","KINGMAN        ","WALNUT HILL CM          "
"01250","NY001","MENANDS        ","ST AGNES CM             "
"01251","KS019","CEDAR VALE     ","CEDAR VALE CM           "
"01252","CO069","LOVELAND       ","LOVELAND BURIAL PARK    "
"01253","OH013","POWHATAN       ","POWHATAN CM             "
"01254","IN141","S BEND         ","HIGHLAND CM             "
"01255","IN141","MISHAWAKA      ","FAIRVIEW CM             "
"01256","MI139","GRAND HAVEN    ","LAKE FOREST CM          "
"01257","TX099","GATESVILLE     ","RESTLAND CM             "
"01258","TX309","WACO           ","ROSEMOUND CM            "
"01259","TX309","BOSQUEVILLE    ","BOSQUEVILLE CM          "
"01260","TX053","KINGSLAND      ","HIGHLAND LAKES CM       "
"01261","MD025","BEL AIR        ","BEL AIR MEM GDNS        "
"01262","TX309","WACO           ","WACO MEM PARK           "
"01263","PA035",,"NORTH BEND CM           "
"01264","NY107","WAVERLY        ","GLENWOOD CM             "
"01265","NJ029","MANCHESTER TWP ","WHITING CM              "
"01266","KS207","YATES CENTER   ","YATES CENTER CM         "
"01267","KS095","KINGMAN        ","WATERLOO CM             "
"01268","KS205","NEW ALBANY     ","WEAKLEY CM              "
"01269","KS177","TOPEKA         ","MT HOPE CM              "
"01270","KS035","WINFIELD       ","HIGHLAND CM             "
"01271","KS209","KANSAS CITY    ",
"01272","KS035","WINFIELD       ","TISDALE CM              "
"01273","NH003","MOULTONBORO    ","HOLLAND HILL CM         "
"01274","NY007","JOHNSON        ","CALVARY ST PATRICK CM   "
"01275","MO205","SHELBINA       ","BACON CHAPEL CM         "
"01276","MO205","BETHEL         ","ZION CM                 "
"01277","CNBC ","VANCOUVER      ","MOUNTAINT VIEW          "
"01278","CNBC ","VICTORIA       ","ROYAL OAK BURIAL PK     "
"01279","CNBC ","SURREY         ","SURREY CENTRE CM        "
"01280","MO117","CHILLICOTHE    ","EDGEWOOD CM             "
"01281","CNNB ","PENOBSQUIS     ","UNITED BAPT CM          "
"01282","IN099","PLYMOUTH       ","NEW OAKHILL CM          "
"01283","CNONT","OTTAWA         ","BEECHWOOD CM            "
"01284","MO079",,"GEE'S CRECK CM          "
"01285","MD033","BRENTWOOD      ","FT LINCOLN CM           "
"01286","IA137","RED OAK        ","RED OAK JCT CM          "
"01287","IA013","SPRING CRK TWP ","SPRING CREEK CM         "
"01288","IA153","DES MOINES     ","E LINWOOD CM            "
"01289","IA037",,"MT CARROLL CM           "
"01290","IA073","RIPPEY         ","OLD RIPPEY CM           "
"01291","IA077","PANORA         ","BRETHERN CM             "
"01292","IA101","FAIRFIELD      ","EVERGREEN CM            "
"01299","MN147","OWATONNA       ","FOREST HILL CM          "
"01294","IA141","CALUMET        ","LIBERTY CM              "
"01300","UT049","OREM           ","OREM CM                 "
"01296","IA179","OTTUMWA        ","MEMORIAL LAWN CM        "
"01297","IA163","DAVENPORT      ","OAKDALE CM              "
"01298","IA163","DAVENPORT      ","PINE HILL CM            "
"01301","UT049","SPANISH FORK   ","SPANISH FORK CITY CM    "
"01302","UT049","SPRINGVILLE    ","EVERGREEN CM            "
"01303","MO053","CLARK'S FORK TW","MT HERMAN BAPT CM       "
"01304","IA051","BLOOMFIELD     ","I.O.O.F. CM             "
"01305","IA065","FAYETTE        ","GRANDVIEW CM            "
"01306","PA127","HONESDALE      ","BETHANY CM              "
"01307","WA049","MENLO          ","FERN HILL CM            "
"01308","OR009","RAINIER        ","WOODBINE CM             "
"01309","OR009","SCAPPOOSE      ","FAIRVIEW CM             "
"01310","ENLON","LONDON         ","ST MARY COLEMAN CM      "
"01311","AL079",,"SMITH CM                "
"01312","TN071",,"BAPT/METH CHURCHES CM   "
"01313","AL033","TUSCUMBIA      ","OAKWOOD CM              "
"01314","AL059","RUSSELLVILLE   ","RUSSELLVILLE CM         "
"01315","MN147","MEDFORD        ","UNION CM                "
"01316","IA111","FT MADISON     ","ELMWOOD CM              "
"01317","IA171","LINCOLN        ","SUMMIT CM               "
"01318","IA183","WASHINGTON     ","AMES CM                 "
"01319","IA   ","BIG CREEK      ","WESTVIEW CM             "
"01320","CT011","LISBON         ","AMES CM                 "
"01321","NY059","WESTBURY       ","HOLY ROOD CM            "
"01322","PA121","FRENCH CR TWP  ","NICKLIN CM              "
"01330","AZ023","CANELO         ","BLACK OAK CM            "
"01331","MI015","PRAIRIEVILLE TW","PRAIRIEVILLE CM         "
"01332","TX049","LAKE BROWNWOOD ","MACEDONIA (WEEDON) CM   "
"01333","PA125","AMWELL TWP     ","LONE PINE CM            "
"01334","PA125","AMWELL TWP     ","N TEN MILE BAPT CM      "
"01335","IA121","WEBSTER TWP    ","WIGHT CM                "
"01336","OH041","DELAWARE       ","OAK GROVE CM            "
"01337","MO510","ST LOUIS       ","JEFFERSON BARRACKS N CM "
"01338","OK031","LAWTON         ","SUNSET MEMORIAL GDNS    "
"01339","WA063",,"HOLY CROSS CM           "
"01340","WI047","DAYTON         ","DAYTON CM               "
"01341","WV001","PHILIPPI       ","SILENT GROVE CM         "
"01342","AL097","MAUVILLA       ","OLD MAUVILLA (KALI OKA) "
"01343","WA063","SPOKANE        ","WOODLAWN CM             "
"01344","WV033","LUMBERPORT     ","LIONS CLUB CM           "
"01345","GA   ",,"ALTA VISTA CM           "
"01346","GA121","ATLANTA        ","OAKLAND CM              "
"01347","IN005","COLUMBUS       ","BETHEL BAPT CH CM       "
"01348","MO175","CLARK          ","MAPLE GROVE CM          "
"01349","MO510","ST LOUIS       ","ST VINCENTS CM          "
"01350","MI165","COLFAX TWP     ","SOPER CM                "
"01351","UT005","LOGAN          ","LOGAN CITY CM           "
"01352","MO139","MONTGOMERY CITY","OLD ST MARY-WORLAND CM  "
"01353","MO139","WELLSVILLE     ","HOPEWELL CM             "
"01354","MO510","ST LOUIS       ","ST MARCUS CM            "
"01355","IA023","BRISTOW        ","OAK HILL CM             "
"01356","IA127","MARSHALLTOWN   ","RIVERSIDE CM            "
"01357","IA001","GREENFIELD     ","GREENFIELD CM           "
"01358","IA019","BYRON TWP      ","FAIRVIEW                "
"01359","IA193","SIOUX CITY     ","GRACELAND CM            "
"01360","IA137","GRANT          ","BETHEL CM               "
"01361","OK119",,"LAWSON CM               "
"01362","MN049","RED WING TWP   ","OAKWOOD CM              "
"01363","MO510","ST LOUIS       ","ROCK SPRING CM          "
"01364","MO510","ST LOUIS       ","GREENWOOD CM            "
"01365","OH063","FINDLAY        ","MAPLE GROVE CM          "
"01366","CT009","MILFORD        ","OLD GRAVEYARD           "
"01367","KS085","MAYETTA        ","CEDAR GROVE CM          "
"01368","MS003","CORINTH        ","NATIONAL CEM            "
"01369","WA053","TACOMA         ","OLD TACOMA CM           "
"01370","MO059","BUFFALO        ","OAK LAWN CM             "
"01371","CNALB","LETHBRIDGE     ","UNNAMED                 "
"01372","OH147","PLEASANT TWP   ","PLEASANT RIDGE CM       "
"01373","OH069","LIBERTY CENTER ","YOUNG'S CM              "
"01374","OH003","MONROE TWP     ","CAIRO EAST SIDE CM      "
"01375","NY011","SCIPIO         ","ST BERNARD CM           "
"01376","NY107","BERKSHIRE      ","EVERGREEN CM            "
"01377","NY015","ELMIRA         ","WOODLAWN CM             "
"01378","PA117","LIBERTY TWP    ","SALEM LUTHERAN (HART)   "
"01379","PA081","PINE           ","OREGON HILL CM          "
"01380","NY015","ELMIRA         ","FOREST LAWN MEM PARK    "
"01381","NY015","HORSEHEADS TWP ","MAPLE GROVE CM          "
"01382","PA015","TUSCARORA TWP  ","QUINBY CM               "
"01383","NY107","LOCKWOOD       ","LOCKWOOD CM             "
"01384","PA081","WILLIAMSPORT   ","WILDWOOD CM             "
"01385","INDIA","BOMBAY         ","SEWREE CHRISTIAN CM     "
"01386","FRANC","PARIS          ","TROCADERO CM            "
"01387","OH007","ASHTABULA      ","EDGEWOOD CM             "
"01388","OH007","SAYBROOK       ","SAYBROOK CM             "
"01389","NY013","MAYVILLE       ","MAYVILLE CM             "
"01390","OH099","CANFIELD       ","CANFIELD CM             "
"01391","WI111","DELLONA CENTER ","DELLONA CENTER CM       "
"01392","WI111","SUMPTER TWP    ","SAUK PRAIRIE CM         "
"01393","IN097","INDIANAPOLIS   ","NEWBY CM                "
"01394","KY093","HARDIN CO      ","MT ZION BAPT CH CM      "
"01395","KY099","POSSUM TROT SCH","BUNNELL FAMILY CM       "
"01396","KY099","CANMER         ","PEARL WEBB CM           "
"01397","KY099","LONEOAK CHURCH ","BASS/BURD CEM           "
"01398","KY099","BUNNELLS CROSSI","BUNNELL FAMILY CM       "
"01399","KY099","MONROE         ","BUNNELL FAMILY CM       "
"01400","MO075","KING CITY      ","KING CITY CM            "
"01401","SC013","BEAUFORT       ","BEAUFORT NATL CM        "
"01402","MN053","MINNEAPOLIS    ","FT SNELLING NATL CM     "
"01403","TX039","LAKE JACKSON   ","RESTWOOD MEMORIAL CM    "
"01404","TX201","HOUSTON        ","HOUSTON NATIONAL CM     "
"01405","OH133","KENT           ","STANDING ROCK CM        "
"01406","DE001","DOVER          ","HOLY CROSS CM           "
"01407","KY151","BEREA          ","BEREA CM                "
"01408","MA019","NANTUCKET      ","PROSPECT HILL CM        "
"01409","WA033","BELLEVUE       ","SUNSET HILLS MEMORIAL PK"
"01410","CA037","WHITTIER       ","ROSE HILLS MEMORIAL PARK"
"01411","MO111","MAYWOOD        ","MAYWOOD CM              "
"01412","KY125","LONDON         ","WILLIAM JOHNSON CM      "
"01413","WA037","SEATTLE        ","LAKE VIEW CM            "
"01414","WA073","FERNDALE       ","GREEN ACRES MEMORIAL PK "
"01415","IN053","MARION         ","MARION NATIONAL CM      "
"01416","WA073","BELLINGHAM     ","UNKNOWN CM              "
"01417","OR039","EUGENE         ","LANE MEMORIAL GARDENS   "
"01418","NE033","OMAHA          ","POTTERS FIELD CM        "
"01419","MO047","GLADSTONE      ","BIG SHOAL CM            "
"01420","NJ005","BEVERLY        ","BEVERLY NATIONAL CM     "
"01421","VA510","ALEXANDRIA     ","BETHEL CM               "
"01422","WA035","PORT ORCHARD   ","SUNSET LANE CM          "
