"006822","340136",19931221
"006823","340534",19931221
"006824","340535",19931221
"006825","320035",19920214
"006826","340957",19920214
"006827","340959",19920214
"006828","340960",19920214
"006829","350459",19920214
"006830","350460",19920214
"006831","350461",19920214
"006832","360278",19920214
"006833","360282",19920214
"006849","008215",19940101
"006850","020028",19940101
"006889","340784",19920214
"006890","340785",19920214
"006891","340786",19920214
"006892","350336",19920214
"006893","350337",19920214
"006894","360217",19920214
"006916","370030",19920214
"006917","370034",19920214
"006926","350338",19920214
"006929","350343",19920214
"006930","350351",19920214
"006932","360221",19920214
"006933","360222",19920214
"006934","360225",19920214
"006935","370074",19920214
"006936","370075",19920214
"006940","370080",19920214
"006943","370081",19920214
"006948","370086",19920214
"006949","330688",19920214
"006950","330684",19920214
"006959","330146",19920214
"006960","350358",19920214
"006961","350362",19920214
"006997","341163",19921113
"006998","341164",19921113
"006999","341171",19921113
"007000","341174",19921113
"007001","341177",19921113
"007002","341189",19921113
"007003","341198",19921113
"007040","341223",19921113
"007041","341234",19921113
"007042","341235",19921113
"007094","342097",19940418
"007095","342098",19940418
"007096","342099",19940418
"007097","342103",19940418
"007098","342104",19940418
"007099","342105",19940418
"007100","342106",19940418
"007113","341018",19920222
"007114","341028",19920222
"007115","341029",19920222
"007171","003461",19940129
"007182","005656",19911228
"007183","330957",19930503
"007184","330970",19930503
"007185","330971",19930503
"007313","330545",19920214
"007314","360245",19920214
"007315","330645",19920214
"007316","330648",19920214
"007317","340787",19920214
"007318","340791",19920214
"007319","350411",19920214
"007320","350412",19920214
"007346","340736",19920214
"007347","350400",19920214
"007352","360253",19920214
"007353","360254",19920214
"007354","370092",19920214
"007355","370093",19920214
"007356","370099",19920214
"007384","350076",19920213
"007385","340887",19920214
"007386","340888",19920214
"007387","340889",19920214
"007388","340890",19920214
"007389","340144",19920214
"007395","350075",19920213
"007413","350180",19920214
"007414","350202",19920214
"007415","350203",19920214
"007425","350494",19920214
"007437","350388",19920214
"007438","350389",19920214
"007439","350394",19920214
"007440","341259",19921218
"007441","350596",19921219
"007442","350597",19921219
"007443","350598",19921219
"007444","350599",19921219
"007445","350600",19921219
"007458","350395",19920214
"007459","340648",19920214
"007472","330645",19920219
"007473","340783",19920219
"007474","340894",19920214
"007475","350470",19920214
"007476","350471",19920214
"007477","350472",19920214
"007502","340985",19920214
"007503","352149",19911206
"007533","007365",19931106
"007535","006390",19931106
"007543","350487",19920214
"007548","320639",19920214
"007549","330601",19920214
"007550","330306",19920214
"007551","330607",19920214
"007589","350424",19920214
"007590","350427",19920214
"007620","340958",19920214
"007621","350495",19920214
"007622","350426",19920214
"007627","350428",19920214
"007632","330392",19920214
"007633","340301",19920214
"007634","340302",19920214
"007635","330510",19920214
"007636","340711",19920214
"007637","340714",19920214
"007638","340715",19920214
"007662","341343",19930503
"007663","341348",19930503
"007664","341368",19930503
"007665","341369",19930503
"007666","341370",19930503
"007667","341372",19930503
"007668","341373",19930503
"007675","330476",19920214
"007676","340661",19920214
"007677","340662",19920214
"007678","340671",19920214
"007679","340685",19920214
"007708","330509",19920214
"007710","340640",19920214
"007711","350820",19950319
"007712","350821",19950319
"007713","360260",19920214
"007714","340991",19920214
"007715","360261",19920214
"007716","360265",19920214
"007717","360266",19920214
"007722","340846",19920214
"007723","340847",19920214
"007724","340853",19920214
"007725","340864",19920214
"007726","340865",19920214
"007736","360268",19920214
"007737","360269",19920214
"007738","360270",19920214
"007739","360271",19920214
"007740","350560",19921113
"007741","350561",19921113
"007742","350562",19921113
"007768","330917",19930503
"007769","341315",19930503
"007770","341317",19930503
"007770","360272",19920214
"007771","341325",19930503
"007788","340787",19920214
"007791","360276",19920214
"007802","340829",19920214
"007803","340841",19920214
"007809","340845",19920214
"007847","330943",19930503
"007848","341375",19930503
"007849","350429",19920214
"007850","350434",19920214
"007865","350435",19920214
"007866","340753",19920214
"007874","340762",19920214
